1503,I love jalapenos so I put them on almost everything I eat. And I love to eat almost everything! But that's okay because I am really into exercise.
1504,"I've improved my diet a lot too, but I miss eating some foods. Especially spicy foods, like fries with jalapenos sauce."
1505,I was the baby of a big family and
1506,"My mom and dad are pretty old and they've had a lot of kids in their long lives, so I have a lot of siblings."
1507,"My mom and dad passed away last year at 91. They lived until a very old age, and it's nice to have so many siblings to comfort me about their loss."
1508,I like to write purely as a hobby.
1509,Writing is a good way to pass the time.  I'd rather do that than go to work.
1510,I wish I could write all day.
1511,"All my mom friends also work in dentistry, so they're always chastising me when I'm trying to reach the candy jar on the highest counter."
1512,My mom is tall too.  She has to really lean over when she pulls teeth at work.
1513,I know there are tougher jobs out there.
1514,"Not me, I'm vegetarian. I have a food blog about vegetarian cooking. I spend a lot of time writing for it."
1515,I enjoy reading about different diets.
1516,"I am an omnivore and I love experimenting with all kinds of different food. In fact, I am working on a series of cookbooks right now so I spend a lot of time writing."
1517,I can afford to eat everything because of my job.
1518,"I don't really put much thought into what I eat, just whatever I can grab quickly."
1519,I like to eat snacks when I'm writing.
1520,i prefer reading over singing
1521,"Hearing people sing from the heart can move me to tears, but I'm a sucker for art of any kind really. I love music, paintings, literature. Yeah, I'm a voracious reader; I devour at least one book a week."
1522,"I like music, but reading is my passion."
1523,I feel the same way while reading a  novel.
1524,I'm not much into music.  I like reading though.  I can read one book a week.
1525,I get so into some books that they make me cry.
1526,Other things capture my attention as well.
1527,romance novels have the same effect on me
1528,"I like music, but I love reading."
1529,My favorite kinds of books are the ones where the authors really wrote them from their heart.
1530,reading a good books does the same to me
1531,"I love listening to music, too, but reading can move me like nothing else. I try to read as much as I can, and devour at least one book a week."
1532,I wasn't able to have a dog when I was growing up because of my mom.
1533,I wish we could have had a dog when I was growing up.
1534,I love dogs too but we cannot have them.  My mother is allergic to dogs.
1535,I'm a big fan of law enforcement and my husband works for the local government.
1536,I had my son with the love of my life
1537,"We've wanted kids but simply don't have the time, my husband is very busy because he works for the government."
1538,What makes me the happiest are my two hobbies.
1539,I am happy when I read and take walks.
1540,i wonder if food preference correlates with hair color?
1541,I compare everything to food.
1542,After meals I do my hair.
1543,I have a couple of paintings on my body because of me working at a tattoo salon.
1544,I get them done at the tattoo parlor next to my work
1545,My job allows people to keep their tattoos uncovered.
1546,I am also a happy person and I like to sing when I am happy which is why I love karoke.
1547,I like to sing when I am happy.
1548,I love to sing songs on the radio when I'm in a good mood.
1549,I go hunting for the Christmas feast.
1550,The ornaments look like my favorite animals.
1551,"Animals sometimes get stuck in our Christmas ornaments in December, so I catch those ones by accident."
1552,I will be attending college in California to study computer programming and website construction. It's perfect for me because I like chilling on the web more than anything.
1553,I used to do nothing in college.
1554,"I thought about attending a traditional college, but I instead opted to attend an online university since chilling on the web has always been a passion of mine."
1555,I have several different hobbies.
1556,It's important that you do something you enjoy outside work.
1557,i am learning how to garden and am a musician with a day job.
1558,That sounds like fun.  I need to take off a week from the hospital for a vacation.
1559,When I'm working with a terminally ill patient at the hospital the staff will sometimes take him on a trip to the ocean to lift their spirits.
1560,"My job can be stressful, so I look forward to going to the beach to relax."
1561,The good thing about the ocean is it's an open place to get away from hard work.
1562,I can afford to see every ocean.
1563,I could sure use a vacation.
1564,I like to clean up as I walk in nature.
1565,I like the outdoors as well. I love nature and want to preserve it.
1566,I spend a lot of time outside appreciating nature because I care about the environment.
1567,Now I have changed my profession.
1568,"I prefer peace, love and the hippie way more than wars, violence and things of such."
1569,"I like to box, martial arts, and drawing as hobbies."
1570,"I appreciate a good laugh, especially when I'm bored at work."
1571,I tell a lot of jokes at work.  I work in a factory.
1572,I want to work as a comedian someday.
1573,I am currently in school to be a teacher
1574,I work in a health food store.
1575,Me too. It bugs me that -- by social convention -- I am expected to eat all of the crap my friends tend to.
1576,I've noticed way more people eating soy these days than ever have before.
1577,I love to paint pictures after eating my favorite meat.
1578,I love meat so much that I even like meat in artwork. Some of my favorite painters paint images of meat.
1579,Pictures of cows are fum.
1580,I work with my mom.  We work as cashiers in the supermarket.
1581,I work next door to my parent's job.
1582,"My parent works to help children and he spends so much time volunteering with needy kids. I would do the same if I could, but I have to work as many hours as I can just to survive because I am a cashier in a supermarket making next to nothing."
1583,do you have a pool there? i like to swim
1584,I'm hoping to put in a swimming pool in my yard next year. I really like swimming.
1585,I dream to live in a home with pool because I like swimming.
1586,I helped develop Facebook as a computer programmer.
1587,"I love watching dancers moving to music, but the most expensive ones are always the best."
1588,I love music also and am always on the search for the best.
1589,I subscribe to some good music services.
1590,"I like dancing too, do you have any dance shoes or something? Were they expensive?"
1591,I pay for high quality music to move to.
1592,I love when you get a new album with sharp crisp sound.
1593,"I enjoy moving to music so I just signed up for some dance instruction. They are very expensive lessons, but I am willing to pay for quality."
1594,I pay for several different streaming services.
1595,I paid for a cheap music dance class recently and the instructor was terrible. You get what you pay for!
1596,"Yes, music is a passion of mine.  I get expensive turntables and speakers.  I am will to pay for quality."
1597,I like dancing too.  I pay to go to a really nice dance studio.
1598,i love high quality djs
1599,"I like listening to music and dancing, too. That's why I pay for a music streaming service. I am willing to pay for quality."
1600,I love high quality music.
1601,I am not much of a dancer.  My biggest interest is my collection of fine wines.
1602,It's hard to pirate good quality music.
1603,I hate choppy bootlegged music.
1604,"I am not much of a dancer, but I do love a good wine."
1605,That sounds pretty exhilarating but I am too old for that. These days I like long walks on the beach.
1606,There is a person who runs a salon from his boat.
1607,"I do, too. I wish I had a bigger yard. I love the outdoors."
1608,I love the outdoors in one of the best things to do when you’re out there his garden.
1609,It's nice to spend time out of the house.
1610,i imagine your coworkers have a lot of stories to tell.
1611,sometimes we get prank calls
1612,"That sounds serious, probably too serious for me. I like silliness...in fact, I love listening to goofy stories."
1613,When I am not working I like to read stories.
1614,"I work for the government, which is a very serious job. So I like being silly when I get home to blow off steam and I enjoy perceiving nonsense stories for that very reason."
1615,I work for the government too.  I like to spend my spare time reading funny stories though.
1616,i love the country and animals.
1617,I like teaching children about botany
1618,I always travel into the snowy northern states to play hockey and go skiing.
1619,"So do I, but I want to take a break from it. I want to instead maybe travel for specific purposes than broader reasons."
1620,The last place I visited was Iceland.
1621,"I paid $4,000 for my pedigreed cat."
1622,I will pay for the best quality pet foods.
1623,"I do too, which is why I always get the most expensive pet food. My pet is part of my family."
1624,I usually pay a lot for pet food.
1625,I choose quality care only for my pet.
1626,"When my pet got sick, I paid for it"
1627,But the chance of injuries is great.
1628,I am a mother of two who likes football.
1629,I’m a reality TV star and have filmed a lot of scenes on the beach while people were surfing.
1630,My kids don't like eating anything hot.  I love hot wings though.
1631,"I'm kind of a parent, too, depending on how you look at it—I have ten cats. I can't help it, I just love animals."
1632,My kids each have a pet they take care of.
1633,I allow each of my kids to have two pets.
1634,"As an actor, I know a lot of musicians who work in the industry."
1635,"I wish I could sing too, but at least you can act. How did you feel when you saw yourself on TV?"
1636,I never was into music.  I prefer to act on the screen.
1637,"I enjoy reading things that have long story lines, especially while I eat. So I always carry a book with me because I like to spend time in restaurants relaxing."
1638,I like to read at cafes and restaurants. I love spending time at restaurants.
1639,I like reading about fine dining.
1640,"I envy the stability your career provided, as I rarely get to see my father more than once a year since my job requires me to move frequently."
1641,Hospital work hours are brutal.
1642,I went into nursing but am a traveling nurse. I move around a lot.
1643,"At this point I'm glad I don't, because kids can tie you down and I want to travel and for my first trip, I want to go to Europe."
1644,I don't have any kids.  If I did it would be more expensive when I go to Europe.
1645,i love traveling with my kids
1646,"I love it too, I also like makeup"
1647,"However, when i start to sweat it ruins my makeup."
1648,I also like to exercise because I always want to stay fit and look my best. That's why I also like makeup.
1649,i like to cook when I am not busy studying.
1650,"Meat and potatoes are both good, so can't blame you. I see food a bit differently now though since I learned of some biochemisty."
1651,"There aren't a lot of ""meat and potatoes"" types in higher learning, but my family back home works on a farm and they're still salt of the earth folks."
1652,"I enjoy gardening as well, but I haven't been able to garden as much with my new job. Do you like to travel?"
1653,I can't grow anything. I also don't like staying at home much. I love traveling.
1654,I prefer being more active.
1655,"I don't watch much TV, but I do like to watching sports, especially football and basketball. I like to play sports and get fresh air."
1656,I shop at Walmart on a cold day.
1657,My father has a fear of airplanes and he has refused to fly for my entire life so far.
1658,"I’m not a huge fan of Italian art, but it’s very helpful when it comes to teaching kids how to be creative and expressive."
1659,I am a Spanish teacher for middle schoolers.
1660,"That surprises me—I think it's such a beautiful language, I'm teaching my children to speak it. I think it's important for them to express their creativity and explore all aspects of life."
1661,"On my breaks, you can find me on the slot machines."
1662,After work hours I am allowed to play the slots.
1663,I play casino games every day after I get off work.
1664,I like taking my dog to our local bar
1665,I am selling artworks.
1666,The cars I see are different colors like paintings.
1667,I don't drive at all as my hobbies provide my income.
1668,I eat a steak after work.
1669,I do burger eating contests for work.
1670,I work at a restaurant but want to find a less stressful job.
1671,I also don't get to spend as much time at home as I'd like because I travel for my job. I visit lots of different places because I'm a musician.
1672,"However, my profession has me traveling a lot."
1673,I am busy away from home being a musician.
1674,My mother is coming to visit.
1675,Beer and wine at college was half of the experience.  But now I am done with my education.
1676,"I used to drink beer all the time, when I was in college. But I don't drink as much now that I am done with my education."
1677,I would like to celebrate with beer and wine because I am finished with my education.
1678,My parents want me to have a girlfriend.
1679,"Having people you love know they can rely on you is one of life's great satisfactions. I'm missing that right now, someone who depends on me, to fix that I want a girlfriend."
1680,"i know,my brother worries all the time about what his girlfriend thinks of him."
1681,I don't want to be a disappointment to my future girlfriend.
1682,"I've gotten a lot better at interpersonal relationships, that's why I think I'm ready for a girlfriend."
1683,"My family expects me to get married and have kids, so when I'm single it disappoints them."
1684,"But even after my marriage failed, I was able to take solace in my job, which I loved."
1685,I used to be unemployed when I got married.
1686,I started a new job after my divorce.  My marriage lasted for ten months.
1687,I drive to work.
1688,I work just down the street from where I live.
1689,"As an accountant, I bet you drive a fancy car to work."
1690,My mother prefers the warmer months.
1691,My baby was born in December so that time is extra special
1692,Cold months are fun because of snow fights.  I love having snow fights with my kids.
1693,Does your spouse listen to music when they cook?  I do when I paint.
1694,I listen to music like alecia beth moore when I cook too.
1695,"I wish mine would try it more often, so I had more time for art."
1696,My family moved from Sydney after my dad published a novel and earned enough move to go to America.
1697,"I followed in the footsteps of my dad and wrote my first novel at 30, which he helped me sell to an Australian publisher when my family used to live in Sydney."
1698,My father never wrote anything.  We travelled a lot though and we used to live in Sydney.
1699,There are so many pet food commericals on television.
1700,I love pets because I'm lonely.  My loneliness makes me want to focus on shows and ignore stupid repetitive commercials.
1701,I keep seeing pet commercials.
1702,I love pets also.  Pets and television is my two passions.
1703,"Pets appeal to me and I love watching basic cable animal shows on TV, but I can't do it for long because I get tired of commercials."
1704,I believe that dogs should get fresh food. Pet food commercials make me mad.
1705,My daughter is now the captain of the pom pom squad.
1706,I ended up marrying the captain of the basketball team.
1707,My parents were rarely able to make it to my performances.
1708,"Everyone in my family was a cheerleader but me, so they made fun of me growing up. I was never athletic enough to cheerlead."
1709,I was a cheerleader in highschool. My husband played football. That's how we met. Now we're married and have kids. So. Many. Kids.
1710,I like to buy clothes to workout in.
1711,Sometimes I'll buy a new bathing suit.
1712,"I buy a lot of swimming attire, especially since i spend my Thursdays seimming."
1713,"I don't tend to, as I spend as much time as I can in just a swimsuit."
1714,I need to buy new clothes for swimming.
1715,"I buy a lot of work out clothes, I really enjoy going to the gym. Do you work out?"
1716,"Books are one of my favorite things, too. Maybe we can talk more in the future because I have none to share my thoughts about the books I read."
1717,I don't live with anyone so my hobbies include reading books.
1718,I do too. We should form a book club. I don't have anyone to share my thoughts with about books.
1719,"My city allows dogs into doors, so I love to take my own dog shopping with me."
1720,I like taking my dog in the city.  There are a few places where he can even come shopping with me.
1721,My favorite pet store is in the city. My dog is super spoiled.
1722,I enjoy a little of all music I think. I guess it depends what the music does or how it affects me overall as a person.
1723,i like to play music on my free time and incorporate it into my work.
1724,I listen to calm music to ease the stress of being a brand ambassador.
1725,"That sounds good. I need something good to read during downtime at my job, which is at a supermarket."
1726,"My favorite book is about a commander, which is similar to my job at the supermarket because it feels like an arm unit."
1727,I read the synopsis of new books at my work.
1728,Sometimes I read novels during my lunch breaks at the supermarket.
1729,I could never do a job that tough.
1730,I never have time to read because I'm always at work at the supermarket.
1731,I believe my recent career change helped me not to mind longer hours.
1732,I hate when I have to work overtime.  I have to take care of my crew and make sure they don't get overtired.
1733,I don't like overtime either becuse I would rather spend my time doing what I like to do which is taking care of people.
1734,That sounds peaceful.  I like to sit and watch the sun change.
1735,I love watching the sun outdoors.
1736,"I like to walk in the woods in the morning before the sun rises, have you ever seen the sunrise?"
1737,I lived in a zoo in the country side before.
1738,"I have as well, with  animals."
1739,I love country animals.
1740,I see squirrels a lot
1741,I like looking at birds and other wildlife. I see them a lot because I love to walk in the woods.
1742,"I have that problem too, I just need them for my job. What do you do for work? Or are you a student?"
1743,I want to be able to be successful and shop as much as she does.
1744,My mom's wardrobe costs as much as my education to be a businessman.
1745,I heard it takes way more hours to make a foreign vehicle than one made in USA
1746,"I would love to save up and buy a foreign vehicle, but I don't like working overtime."
1747,Foreign vehicles can be expensive. I'd have to work a lot to pay for one.
1748,My family lives in the woods in Montana.
1749,My wife and I live in the country with our kids in the US.  We like to stay away from people.
1750,I have a spouse and children in the US whom I miss very much—but I can't return to America. Everyone's so extroverted there and that's just not me; I like distance from society.
1751,My spouse and kids live in the country in the US.  I don't like to be around other people.
1752,"I'd like to start a family someday, but I value my seclusion from society, and I can't find a partner willing to live as reclusively as myself."
1753,We stay in the country.
1754,My best friend is visiting.
1755,I hope to move out soon with my cat
1756,My apartment has a mice problem.
1757,"I'm able to travel so much because I still live with my parents, so I don't have to pay rent and can use the money for airfare."
1758,sometimes I need a break from my parents.
1759,It allows me to save a lot of money.
1760,I do not consume any meat or dairy products. I'm trying to be as healthy as possible because I work with kids and want to be a good influence.
1761,I have to watch what I eat.  I work with kids and they might have allergies.
1762,I am raising my children not to eat meat.
1763,"I don't really have any restrictions with diet, but I have seen quite a range of restrictions."
1764,I teach my morals to young ones.
1765,I am raising my kids to be vegans.
1766,I think you learn a lot from those who have prior training.
1767,I have been swimming a lot since my husband is deployed.
1768,"That's cool! I love swimming, my husband and I usually go to the beach together after work and go for a swim. What does your husband do?"
1769,"That's cool, I grew up on a farm so that's how I started riding horses competitively. Did you have horses on your farm?"
1770,Playing tennis is something My dad taught me growing up.  We would do it after tending to the cows in the field.
1771,When I was not playing sports when I was little I was taking care of my pets.
1772,me too! i like bringing dogs when i do because they're my favorite.
1773,I'm more of a homebody. I also have to stay home to take care of my pets. Dogs are my favorite animal.
1774,"I love reading a lot, most of the times the books that I read have some significant character that’s an animal."
1775,I like tending to the flowers in my garden when I go outside.
1776,My favorite thing to do outside is water my flower garden.
1777,Flowers are nice.  I spend a lot of time outside gardening.
1778,"I wasn't allowed to have pets, as my parents were weird."
1779,My puppies are names after stars.
1780,My parents sell puppies at the store they own.
1781,I live near my job.
1782,"I live near the water, but I work across the city.  We do furniture coverings."
1783,I love decorating houses.
1784,do you find that very stressful?
1785,I find ways to destress from the loneliness of being a widow.
1786,I can't imagine the problems being a widow brings.
1787,I love to laugh with my son.
1788,I like to laugh with my son.
1789,I have a son and he has a great sense of humor and is always so hilarious which is nice because I love to laugh.
1790,"My parents own a store like Walmart and they want me to work there all the time, but I'm going to take a vacation no matter what because I want to go to Europe."
1791,My parents are wealthy because of the store they own.  So wealthy that they are sending me to Europe all expenses paid.
1792,We never really had much growing up.  I always wanted to go to Europe though.
1793,I'm picky about what coffee I drink. My spouse has to spend half an hour making it just right so I get my caffeine.
1794,I am useless in the morning before my coffee. Thankfully my husband does an amazing job with breakfast.
1795,He fixes us great breakfasts every morning. I sit and drink my coffee while he cooks because
1796,I used to fish with my dad when he was alive. He passed away when I was in my teens.
1797,I fish with my dad on the weekends.
1798,"When I was a kid I would go fishing with my father, but I don't go any more. Unfortunately my father passed away when I was a teen."
1799,I used to teach soccer to kids in elemantary school.
1800,I used to coach my kids' soccer teams in the spring.
1801,"I like helping kids, too, which is why I'm a teacher. Children in elementary school are an enjoyment to work with."
1802,I made a 40 foot sculpture once.
1803,I promised myself that I would become a successful artist.
1804,"I wish I had any talent in that area.  I do well in business, however."
1805,"My father got good at household repair because he never left the house to do anything. He never went to the movies, concerts, nothing."
1806,Do you know anyone who is good with renovations or such though?
1807,My dad fixes the house while I go to concerts.
1808,"Yeah, Texas has some great sports teams, doesn't it? For my money, there's no better team than the Bucks though."
1809,I have since moved to Wisconsin and I am a professional basketball fan.
1810,I love basketball.
1811,I heard a lot of people in California are vegans.
1812,I hear there are a lot of vegetarians living in California.
1813,I hear a lot of people don't eat meat in California.  That's where I will be going to college.
1814,"That must be nice to have them around. I love kids, they're so pure and innocent."
1815,the kids warm my soul
1816,It's so much fun to see things through the eyes of the kids.
1817,I go to different countries to do hair.
1818,I have a stylist just over in Mexico.
1819,I'm a traveller.  I like to visit the border.
1820,I recently moved back home after I got kicked out of college.
1821,I wish I had enough money to get my own place.
1822,"I have to, too, since I don't have much money."
1823,But then I wound up in rehab because i have a problem.
1824,My college was part of a derrelick shopping mall.
1825,"All my college pals like fashion, including myself as whenever I can, I like go shopping."
1826,What kind of stuff are you getting or preparing for the wedding?
1827,I am thinking of what I should give people for wedding favors.
1828,At my wedding I want people to enjoys themselves with sweets.  That is why at the reception I'll serve lots of candy.
1829,I like to teach art to my kids.
1830,"I really enjoy doing artistic things, which I like sharing with my kids. I have three sons and two daughters with the same interest, so we have a lot of fun together."
1831,"I have always been somewhat of an artist myself as it embodies a sort of unchained, free essence I enjoy about myself and life."
1832,When I am not working I am cooking.
1833,I pass through Dillard's when I'm going to the food court at the mall.  There is a good vegetarian place there.
1834,"I haven't been to Dillards in so long, I'll be over by the mall tomorrow, do you want to grab lunch? What kind of food do you like?"
1835,My pets are enough for me.
1836,I don't have any kids. My life is pretty quiet. I have two cats.
1837,"Sweet, do you have any pets?"
1838,I taste beverage for a living and work freelance.
1839,I sip drinks at my own business all week.
1840,Even during your work hours? what do you do for work?
1841,"I have a new job selling cars and it pays really well because I like spending money on good things, such as wine and gourmet food and I love meat."
1842,That's cool! My boyfriend recently got a job as a butcher and has been bringing home some amazing meat.
1843,"I love trucks, and one day want one."
1844,I often wonder what it's like to drive a bigger vehicle.
1845,"I drive a Honda Civic, which is a pretty good car. But I wish I were able to see more, which is why someday I would like a truck."
1846,i like to watch sports and my favorite eats are pizza.
1847,they serve that at the stadiums i often go to due to my enjoyment of sports
1848,I can't have too much pizza because I have to say in shape.
1849,My ex used to say that about me. Pretty sure I'm still in love with him.
1850,"I'm a sucker for a cute laugh, that's probably why I am still in love with my ex boyfriend."
1851,I like to go to the beach when I'm not working.
1852,I like spending time at the beach.  I get so stressed working at Eureka.
1853,"I really like to go to the beach as well. It isn't that far from where I work, where do you work again?"
1854,I love handling my guns.
1855,"That sounds fun.  For fun, I like to go deer hunting."
1856,I can put together mu gun in 10 minutes.
1857,My mom and dad said that according to science people live longer if they're haelthy and exercising.
1858,"I work out a lot because I learned early how the human body works from my parents. My mom and dad know a lot about science, so they taught me to take care of myself."
1859,I don't work out a lot.  My parents pushed me more into science and studying.
1860,On my sixteenth year I finally get to stop my orthodontics treatment because my teeth are straight now.
1861,I have bad teeth and my mother thinks that I must have orthodontics when I am sixteen.
1862,I am going to get my braces off soon.
1863,I don't like ocean fishing.  It seems too complicated.
1864,Fishing relaxes me.
1865,"Is ocean fishing complicated?  I hope not, as I like things that are not complicated."
1866,I love activities where I am active.
1867,"Yes, wouldn't it be great to be able to play sports for a living?"
1868,i like being active
1869,"A lot of people think international travel is expensive, but even my very basic job allowed me to budget for it."
1870,I can't afford to go to Europe because I have a basic job.
1871,I can't go to Europe because my job doesn't pay me enough.
1872,I like to stand as close to the stage as possible
1873,I love music so much I go to a lot of concerts.
1874,I have to go to work.  I have a wife and a kid to support.
1875,"I never go to work, which is a problem because I have a spouse and a kid to support."
1876,I have been too busy at home.
1877,"I do, too, and I create the most amazing worlds from my imagination. Makes me want to go live somewhere entirely of my own creation."
1878,I enjoy science class because I think about other planets.
1879,i sometimes draw made up places in my doodles
1880,I find college lectures boring.
1881,I draw planets with different environments.
1882,I like to draw too.  I draw imaginary planets that I want to live on.
1883,I look after my grandchildren and their pets.
1884,"It must be nice to care for the grandchildren.  I don't have any, but I enjoy caring for pets."
1885,"I've never had any children of my own, but I satisfy my desire to nurture others by caring for my pets."
1886,"It must be fun caring for your grandchildren.  I don't have any grandchildren,  but I enjoy caring for pets."
1887,I like taking care of children.
1888,I am a grandmother too.  I take care of my grandkids pets.
1889,I am a mother taking care of two children and two dogs.
1890,My grandkids have cats.
1891,"You must enjoy caring for your grandchildren.  I don't have any, but I enjoy caring for my pets."
1892,I have to eat a hearty breakfast before each day's work.
1893,I work up quite an appetite. I always start with a hearty breakfast.
1894,Remember the lumberjack on the pancake box? I know because i eat lots of pancakes and syrup.
1895,I don't mind except that I have to wear a hairnet.
1896,"I have to tie my hair up when i cook, because my hair is very long."
1897,There is a restaurant that I frequent that lets me take my dog with me.
1898,"I do as well, I have a big old dog back home. Is there anything you're interested in eating tonight? What are some things you like?"
1899,I enjoy dogs.  Except for when they eat my pizza.
1900,"I moved for a job at a repair shop, where I'm also often taking things apart and putting them back together. It's a lot of fun."
1901,I have loved taking things apart since I was young.
1902,I enjoy working on projects so much I got a job in it.  I moved across the world to fix people's computers.
1903,"Talking about space as a kid made me unique, just like me not eating a lot of meat"
1904,"also, in my childhood, i was very concerned about the happiness of animals"
1905,"When I was a kid, I was a picky eater."
1906,Jogging is good.  I like to stretch my legs after I get off the train from work.
1907,"I used to commute on foot, but then I moved and now I have to drive to work. I've started jogging on weekends now to get myself back into shape."
1908,"I prefer biking, I like biking to work so I can stay active."
1909,It's why I wanted to learn to play.
1910,I don't know if I could stay somewhere for that long.  Maybe if its in a music store.  That's my passion.
1911,When I am not working I like to chill at home.
1912,"I have been working in the same place for nearly a decade, which is great for me because it's a record shop and I like to listen to music."
1913,"I made a stuffed animal, since I like to sew."
1914,Animals is something I love too.  This is why I learned to sew so I could make animals cute clothes.
1915,I take in a lot of information and I do not mind listening to a fortune-teller.
1916,my mother tells me about what will happen in the future.
1917,Hopefully she is telling some good ones for you!
1918,"I wish I had time to play,"
1919,I wish I had more time to play basketball but it seems I am always at work.
1920,"I would love to play basketball more, but I work long hours."
1921,I want children if I ever get married.
1922,My parents were married for fifty years.  They had a lot of children.
1923,I want a big family like my parents had.
1924,"I hail from the lone star state, which I hope to visit again someday soon but it's tough to find the time because my children keep me busy."
1925,Hopefully it doesn't bring with it too much loneliness! I enjoy Texas by the way -- not too bad of a state really.
1926,I have lived here my whole life and live here with my kids.
1927,My wife and I are from Texas.  Our kids keep us really busy.
1928,"I'd like to visit Texas, but there is no time because my children keep me busy."
1929,I moved to Texas when my kids were young so I could raise them away from big cities.
1930,I have a truck for carrying supplies if you need it.
1931,"I mostly enjoy driving around to look at them, but rarely put up my own."
1932,I love decorating for december and decorate my car.
1933,I saw a book at the library on tune.
1934,"Cool, what are you planning to study? I have a strong interest in the tech world myself."
1935,At college I will study computer science.
1936,I am studying Information Technology.
1937,I will be attending college in California because that's where Cal Tech is located and I want to work in tech.
1938,I will study computer programming.
1939,I want to study tech in college in California.
1940,I have tons of books about cats. I guess I don't need them now.
1941,"Me too, I joined a choir that helps raise money for wild life preservation, do you like to sing?"
1942,I love pets in a sense -- all of them too. Just each sound variation from pet-to-pet embodies the personable nature of their individuality.
1943,I advocate for animals when I can.
1944,I like to sing songs while playing hoops.
1945,I love singing but prefer sports or other more physical things.
1946,playing sports is another hobby of mine.
1947,I think I'd enjoy working in a lab.
1948,"I actually quit my last job because it involved science, so now I'm looking for a job in business instead."
1949,There are a lot of positions available for scientists.
1950,I played on the University of Maryland basketball team and was drafted out of college to fulfill my dream of becoming a professional basketball player.
1951,There are great atheletes from Maryland. I know that because I am a professional basketball player.
1952,When I am not reading for fun I am at my job.
1953,"I like them, too, and I always thought about being a writer. I ended up working at a vet's office, though."
1954,i love animals in horror novels.
1955,"I want to really immerse myself in the culture on the trip, so I started learning Japanese at college."
1956,I learned Japanese years ago in college before I visited Japan for the first time.
1957,My family don't get along anymore.
1958,what about your brother?
1959,My dads strong political beliefs led my sibling to join a gang and stop talking to us.
1960,My dad was really strict too.  It drove my brother crazy and he ran away and joined a gang.
1961,"I also grew up with parents whose values were so overbearing that it drove my sibling to run away, and he's now in a gang and refusing to talk to us."
1962,"My dad is very conservative and his views really upset my brother, and my sibling joined a gang and does not talk to us."
1963,I work at a TV station
1964,"My job requires me to be there three days a week only, which is great because I love to watch gameshows and mysteries so I spend the rest of the time doing that."
1965,I have a part time job too.  It's slow and I can watch game shows when I am on the clock.
1966,I buy fan apparel for my team.
1967,I have a really good job so I get to shop a lot. I thank my education for my job.
1968,My favorite mall is near my old college out in the old neighborhood.
1969,Do you also like the water/being free in the sea?
1970,My favorite ocean creatures are octopuses. I think they look so funny that they always make me laugh.
1971,i enjoy having a good time with my friends. my favorite thing to do is snorkeling with my friends.
1972,"The state of Texas has high rates of people with children, so it's a great place to raise a family."
1973,We enjoy traveling inside our state.
1974,"Hey there. Kids can be good but how are you, stranger?"
1975,"I wanted to become a musician, but I was tone deaf and decided to apply for a government position instead."
1976,"I create music on instruments, which takes my mind off my stressful job. It can be a lot of pressure because I work for the government."
1977,I create music when I am not working.
1978,WE HAVE A SMALL POOL RIGHT NEXT TO OUR VEGETABLE GARDEN. WE GET A TON OF VEGGIES EVERY SUMMER.
1979,I don't eat food before I swim in the pool.
1980,"I think fitness is very important, like getting exercise and eating well"
1981,"I've never been much of an outdoorsman, and I much prefer spending time inside, that's why I love decorating for Christmas."
1982,I mount some of my catch and use them for decorating.
1983,I have many fish related ornaments for the tree
1984,I like to do fun things too.
1985,I feed the juice to my pets.
1986,"I give magic bean juice to my pets, each of whom has a very random name"
1987,"I used to do that when I was younger. Now I have two kids of my own and they adore music, too."
1988,i remember being in a band when I was a child.
1989,Band practice is hard sometimes when you have a family to take care of.
1990,"If I can get a higher education I can make more money and support my hobbies, playing music and traveling."
1991,I want to settle down and get a job.
1992,"People have different dreams of life like enjoying music and traveling, and my dream is that I wish to join education."
1993,"My sibling enjoys music and going to different places, but I'm a little more serious-minded. More than anything, I wish to join in educational pursuits."
1994,"I like too go to simple, intelligent locations."
1995,I'd like to study music and travel.
1996,There was a guy in the same area I have seen you who also seemed to be an avid fan of such.
1997,"I don't really like them, I like romance novels. I really like that one your brother wrote, or - how are you related again?"
1998,My brother and I used to love to tell each other scary stories.
1999,I remember how they made me eat spinach.
2000,My mother grows vegetables in her garden.
2001,My parents died from poor diets.
2002,I have a ton of energy so I'm looking forward to when my friend comes to visit me. I have a lot of things planned so I hope she enjoys tourist like activities.
2003,My wife does as well.
2004,My cousin is going to visit from abroad.
2005,I like to live on the edge myself through my choice of pets.
2006,I am not quite that adventurous.
2007,i like interesting hobbies
2008,I bet your friends bug you about that as much as they do me about my diet.
2009,"I don't know why but I like to listen to terrible music. I'm just quirky that way. I honestly have a lot of weird habits. For instance, I only eat plants."
2010,Terrible music isn't good for plants.
2011,I imagine being called my nickname doing performing arts.
2012,My friends call me artsy.
2013,I like performing arts so much that my nickname among my friends is Per-Arts.
2014,"I can't get a pet until I leave the house.  I turn 26 next year, so it needs to be soon."
2015,i have had a new pet every 5 years
2016,I am much older than my pet in ages because I will be 26 next year.
2017,I like to eat candy in nice cars.
2018,My two vices in life are eating too much candy and spending my money frivolously. Last week I bought a sports car.
2019,The creamy colored leather of my cadillac makes me crave a reeces peanut butter cup.
2020,"I don't really work out, but I do try to watch what I eat. I have recently been reading a good book, do you enjoy reading?"
2021,I wish I was as dedicated to my body as I am my mind.
2022,i am much more of a booknerd
